date,equity,cash,position_value,AI_US_Sectors_Basic_position,AI_US_Sectors_Basic_shares,AI_US_Sectors_Basic_value,AI_Global_Developed_position,AI_Global_Developed_shares,AI_Global_Developed_value,AI_Real_Assets_position,AI_Real_Assets_shares,AI_Real_Assets_value
2017-02-27,97631.74683622507,159.65644697335665,97472.09038925171,XLB,736,32323.945068359375,EWA,2156,33345.1413230896,GDX,1520,31803.003997802734
2017-02-28,97448.50823835519,159.65644697335665,97288.85179138184,XLB,736,32293.050048828125,EWA,2156,33178.87303161621,GDX,1520,31816.9287109375
2017-03-01,98539.76007645944,534.0217227301946,98005.73835372925,XLV,496,32451.028564453125,EWA,2156,33556.765605926514,GDX,1520,31997.94418334961
2017-03-02,96596.99061005929,534.0217227301946,96062.9688873291,XLV,496,32348.197265625,EWA,2156,33178.87303161621,GDX,1520,30535.89859008789
2017-03-03,97146.81841462472,534.0217227301946,96612.79669189453,XLV,496,32476.730712890625,EWA,2156,33224.21463012695,GDX,1520,30911.851348876953
2017-03-06,96152.12817567209,534.0217227301946,95618.1064529419,XLV,496,32352.488525390625,EWA,2156,33133.52732086182,GDX,1520,30132.090606689453
2017-03-07,95880.08078950265,534.0217227301946,95346.05906677246,XLV,496,32125.411254882812,EWA,2156,33269.572677612305,GDX,1520,29951.075134277344
2017-03-08,95559.09831422189,534.0217227301946,95025.0765914917,XLV,496,32253.952270507812,EWA,2156,33042.83589935303,GDX,1520,29728.28842163086
2017-03-09,95442.34120362619,534.0217227301946,94908.319480896,XLV,496,32429.6025390625,EWA,2156,33042.83589935303,GDX,1520,29435.88104248047
2017-03-10,96675.31764024118,534.0217227301946,96141.29591751099,XLV,496,32553.85986328125,EWA,2156,33330.028827667236,GDX,1520,30257.4072265625
2017-03-13,97131.38773148874,534.0217227301946,96597.36600875854,XLV,496,32528.153930664062,EWA,2156,33435.849193573,GDX,1520,30633.362884521484
2017-03-14,95865.67954438546,534.0217227301946,95331.65782165527,XLV,496,32408.187866210938,EWA,2156,33209.10624694824,GDX,1520,29714.363708496094
2017-03-15,99584.14439957956,534.0217227301946,99050.12267684937,XLV,496,32815.20666503906,EWA,2156,34236.97182846069,GDX,1520,31997.94418334961
2017-03-16,98672.37311738351,534.0217227301946,98138.35139465332,XLV,496,32498.160522460938,EWA,2156,33934.654067993164,GDX,1520,31705.53680419922
2017-03-17,98414.71218674997,534.0217227301946,97880.69046401978,XLV,496,32319.282348632812,EWA,2156,33995.1184425354,GDX,1520,31566.289672851562
2017-03-20,98734.21603196481,534.0217227301946,98200.19430923462,XLV,496,32271.987670898438,EWA,2156,34055.58487319946,GDX,1520,31872.62176513672
2017-03-21,98527.0927256904,534.0217227301946,97993.0710029602,XLV,496,32018.254638671875,EWA,2156,33586.99470901489,GDX,1520,32387.821655273438
2017-03-22,98340.40226167062,534.0217227301946,97806.38053894043,XLV,496,32026.875,EWA,2156,33405.605697631836,GDX,1520,32373.899841308594
2017-03-23,97814.24309724191,534.0217227301946,97280.22137451172,XLV,496,31927.975463867188,EWA,2156,33284.681060791016,GDX,1520,32067.564849853516
2017-03-24,97904.99694627145,534.0217227301946,97370.97522354126,XLV,496,31945.159423828125,EWA,2156,33511.41989517212,GDX,1520,31914.395904541016
2017-03-27,98701.13339036325,534.0217227301946,98167.11166763306,XLV,496,32031.15869140625,EWA,2156,33511.41989517212,GDX,1520,32624.533081054688
2017-03-28,98343.03130906442,534.0217227301946,97809.00958633423,XLV,496,32052.664184570312,EWA,2156,33995.1184425354,GDX,1520,31761.226959228516
2017-03-29,98883.88667863229,534.0217227301946,98349.8649559021,XLV,496,32061.269409179688,EWA,2156,34388.12145614624,GDX,1520,31900.474090576172
2017-03-30,98432.25930970529,534.0217227301946,97898.2375869751,XLV,496,32065.568237304688,EWA,2156,34433.47333526611,GDX,1520,31399.196014404297
2017-03-31,98447.03828614572,534.0217227301946,97913.01656341553,XLV,496,31975.27392578125,EWA,2156,34176.51567840576,GDX,1520,31761.226959228516
2017-04-03,98614.86472468142,195.65549616578937,98419.20922851562,XLU,830,32506.197204589844,EWG,1408,32495.012451171875,GLD,280,33417.999572753906
2017-04-04,98814.48772578005,195.65549616578937,98618.83222961426,XLU,830,32607.585220336914,EWG,1408,32517.646240234375,GLD,280,33493.60076904297
2017-04-05,98760.56324152712,195.65549616578937,98564.90774536133,XLU,830,32791.34506225586,EWG,1408,32279.9619140625,GLD,280,33493.60076904297
2017-04-06,98543.6684661365,195.65549616578937,98348.0129699707,XLU,830,32708.973236083984,EWG,1408,32268.6396484375,GLD,280,33370.40008544922
2017-04-07,98392.12303309207,195.65549616578937,98196.46753692627,XLU,830,32569.568672180176,EWG,1408,32178.09912109375,GLD,280,33448.799743652344
2017-04-10,98335.96169428591,195.65549616578937,98140.30619812012,XLU,830,32626.59507751465,EWG,1408,32064.911376953125,GLD,280,33448.799743652344
2017-04-11,98819.02010493045,195.65549616578937,98623.36460876465,XLU,830,32613.930282592773,EWG,1408,32076.233642578125,GLD,280,33933.20068359375
2017-04-12,99360.10782007937,195.65549616578937,99164.45232391357,XLU,830,32854.71019744873,EWG,1408,32144.14306640625,GLD,280,34165.599060058594
2017-04-13,99131.82479243045,195.65549616578937,98936.16929626465,XLU,830,32746.986618041992,EWG,1408,31861.18310546875,GLD,280,34327.999572753906
2017-04-17,99323.89780573611,195.65549616578937,99128.24230957031,XLU,830,32892.72674560547,EWG,1408,32008.316162109375,GLD,280,34227.19940185547
2017-04-18,99528.39339594607,195.65549616578937,99332.73789978027,XLU,830,32968.77250671387,EWG,1408,31974.365478515625,GLD,280,34389.59991455078
2017-04-19,98881.89059595828,195.65549616578937,98686.23509979248,XLU,830,32740.651054382324,EWG,1408,31861.18310546875,GLD,280,34084.400939941406
2017-04-20,99034.61916498904,195.65549616578937,98838.96366882324,XLU,830,32613.930282592773,EWG,1408,32076.233642578125,GLD,280,34148.799743652344
2017-04-21,99297.35922388796,195.65549616578937,99101.70372772217,XLU,830,32778.67076873779,EWG,1408,32076.233642578125,GLD,280,34246.79931640625
2017-04-24,100730.07299952273,195.65549616578937,100534.41750335693,XLU,830,32949.7594833374,EWG,1408,33570.257080078125,GLD,280,34014.400939941406
2017-04-25,100612.9566817737,195.65549616578937,100417.30118560791,XLU,830,32905.401039123535,EWG,1408,33841.900146484375,GLD,280,33670.0
2017-04-26,100484.3477263904,195.65549616578937,100288.69223022461,XLU,830,32804.009857177734,EWG,1408,33649.4833984375,GLD,280,33835.198974609375
2017-04-27,100404.495614574,195.65549616578937,100208.8401184082,XLU,830,32918.06900024414,EWG,1408,33581.5712890625,GLD,280,33709.19982910156
2017-04-28,100363.80096583132,195.65549616578937,100168.14546966553,XLU,830,32759.66091156006,EWG,1408,33592.885498046875,GLD,280,33815.599060058594
2017-05-01,99875.24640433458,-650.5916770252807,100525.83808135986,XLY,397,32874.14546203613,EWG,1408,33807.94140625,VNQ,567,33843.75121307373
2017-05-02,99967.99114005236,-650.5916770252807,100618.58281707764,XLY,397,32910.606994628906,EWG,1408,33921.118408203125,VNQ,567,33786.857414245605
2017-05-03,99255.77090613512,-650.5916770252807,99906.3625831604,XLY,397,32717.395401000977,EWG,1408,33853.208984375,VNQ,567,33335.758197784424
2017-05-04,99619.42345587877,-650.5916770252807,100270.01513290405,XLY,397,32666.35289001465,EWG,1408,34430.448486328125,VNQ,567,33173.21375656128
2017-05-05,100657.13118140367,-650.5916770252807,101307.72285842896,XLY,397,32870.50476074219,EWG,1408,34951.0927734375,VNQ,567,33486.12532424927
2017-05-08,99985.39106528429,-650.5916770252807,100635.98274230957,XLY,397,32932.47543334961,EWG,1408,34453.087646484375,VNQ,567,33250.419662475586
2017-05-09,99905.59709326891,-650.5916770252807,100556.18877029419,XLY,397,33122.040267944336,EWG,1408,34362.536376953125,VNQ,567,33071.61212539673
2017-05-10,100018.71704260973,-650.5916770252807,100669.30871963501,XLY,397,33009.0391998291,EWG,1408,34328.57763671875,VNQ,567,33331.69188308716
2017-05-11,99576.02291266588,-650.5916770252807,100226.61458969116,XLY,397,32812.17781829834,EWG,1408,34249.351318359375,VNQ,567,33165.08545303345
2017-05-12,99711.45576636461,-650.5916770252807,100362.04744338989,XLY,397,32764.7911529541,EWG,1408,34566.272705078125,VNQ,567,33030.983585357666
2017-05-15,100042.62312094835,-650.5916770252807,100693.21479797363,XLY,397,32772.08164215088,EWG,1408,34792.62939453125,VNQ,567,33128.503761291504
2017-05-16,100023.0301415172,-650.5916770252807,100673.62181854248,XLY,397,32659.074516296387,EWG,1408,35109.548095703125,VNQ,567,32904.99920654297
2017-05-17,99130.54404227404,-650.5916770252807,99781.13571929932,XLY,397,32130.49436187744,EWG,1408,34611.540283203125,VNQ,567,33039.10107421875
2017-05-18,99555.92209784655,-650.5916770252807,100206.51377487183,XLY,397,32316.403350830078,EWG,1408,34668.135498046875,VNQ,567,33221.97492599487
2017-05-19,100326.96253745226,-650.5916770252807,100977.55421447754,XLY,397,32535.127113342285,EWG,1408,35041.635986328125,VNQ,567,33400.79111480713
2017-05-22,100688.94858710436,-650.5916770252807,101339.54026412964,XLY,397,32699.16766357422,EWG,1408,35109.548095703125,VNQ,567,33530.824504852295
2017-05-23,100548.168122932,-650.5916770252807,101198.75979995728,XLY,397,32575.220260620117,EWG,1408,35064.2724609375,VNQ,567,33559.26707839966
2017-05-24,100971.08012549547,-650.5916770252807,101621.67180252075,XLY,397,32691.88020324707,EWG,1408,35098.228515625,VNQ,567,33831.56308364868
2017-05-25,101206.53148047594,-650.5916770252807,101857.12315750122,XLY,397,32979.86209869385,EWG,1408,35041.635986328125,VNQ,567,33835.62507247925
2017-05-26,100868.7272659984,-650.5916770252807,101519.31894302368,XLY,397,33078.29733276367,EWG,1408,34849.232666015625,VNQ,567,33591.788944244385
2017-05-30,100716.87334983019,-650.5916770252807,101367.46502685547,XLY,397,33103.80647277832,EWG,1408,34883.18603515625,VNQ,567,33380.4725189209
2017-05-31,101051.04593436388,-650.5916770252807,101701.63761138916,XLY,397,33191.298400878906,EWG,1408,35109.548095703125,VNQ,567,33400.79111480713
2017-06-01,101484.08329798272,-1597.1994206757226,103081.28271865845,XLK,645,33445.24938583374,EWG,1408,35256.694580078125,IYR,554,34379.33875274658
2017-06-02,102740.91794992975,-1597.1994206757226,104338.11737060547,XLK,645,33752.14256286621,EWG,1408,35867.882080078125,IYR,554,34718.09272766113
2017-06-05,102469.45141626886,-1597.1994206757226,104066.65083694458,XLK,645,33781.66093826294,EWG,1408,35675.468017578125,IYR,554,34609.521881103516
2017-06-06,101947.85787226251,-1597.1994206757226,103545.05729293823,XLK,645,33716.738719940186,EWG,1408,35392.513427734375,IYR,554,34435.80514526367
2017-06-07,102220.02603174737,-1597.1994206757226,103817.2254524231,XLK,645,33822.96255111694,EWG,1408,35415.14990234375,IYR,554,34579.1129989624
2017-06-08,102138.42134119562,-1597.1994206757226,103735.62076187134,XLK,645,33899.680309295654,EWG,1408,35313.279052734375,IYR,554,34522.66139984131
2017-06-09,101612.40422464898,-1597.1994206757226,103209.6036453247,XLK,645,33061.63845062256,EWG,1408,35403.82763671875,IYR,554,34744.1375579834
2017-06-12,101466.74016214898,-1597.1994206757226,103063.9395828247,XLK,645,32866.87671661377,EWG,1408,35222.73583984375,IYR,554,34974.32702636719
2017-06-13,102014.3463099151,-1597.1994206757226,103611.54573059082,XLK,645,33102.94990539551,EWG,1408,35460.420166015625,IYR,554,35048.17565917969
2017-06-14,102103.72711588434,-1597.1994206757226,103700.92653656006,XLK,645,32943.6092376709,EWG,1408,35596.236328125,IYR,554,35161.08097076416
2017-06-15,101489.21472956231,-1597.1994206757226,103086.41415023804,XLK,645,32796.05672836304,EWG,1408,35007.685302734375,IYR,554,35282.672119140625
2017-06-16,101749.5827829986,-1597.1994206757226,103346.78220367432,XLK,645,32738.577461242676,EWG,1408,35347.232421875,IYR,554,35260.97232055664
2017-06-19,102545.27639795831,-1597.1994206757226,104142.47581863403,XLK,645,33224.47053909302,EWG,1408,35596.236328125,IYR,554,35321.768951416016
2017-06-20,101821.04525782159,-1597.1994206757226,103418.24467849731,XLK,645,32957.82835006714,EWG,1408,35255.910400390625,IYR,554,35204.50592803955
2017-06-21,101865.76286341241,-1597.1994206757226,103462.96228408813,XLK,645,33141.51300430298,EWG,1408,35255.910400390625,IYR,554,35065.53887939453
2017-06-22,101912.47733332208,-1597.1994206757226,103509.6767539978,XLK,645,33153.362674713135,EWG,1408,35221.299072265625,IYR,554,35135.01500701904
2017-06-23,102270.40126062921,-1597.1994206757226,103867.60068130493,XLK,645,33360.75651168823,EWG,1408,35232.8388671875,IYR,554,35274.0053024292
2017-06-26,102364.61753107599,-1597.1994206757226,103961.81695175171,XLK,645,33183.00161361694,EWG,1408,35278.984619140625,IYR,554,35499.83071899414
2017-06-27,101644.19127298883,-1597.1994206757226,103241.39069366455,XLK,645,32637.845420837402,EWG,1408,35313.590576171875,IYR,554,35289.95469665527
2017-06-28,102412.75443674615,-1597.1994206757226,104009.95385742188,XLK,645,33046.71318054199,EWG,1408,35625.076416015625,IYR,554,35338.16426086426
2017-06-29,100857.7658198028,-1597.1994206757226,102454.96524047852,XLK,645,32454.150924682617,EWG,1408,35048.25048828125,IYR,554,34952.56382751465
2017-06-30,100701.24395777276,-1597.1994206757226,102298.44337844849,XLK,645,32424.529209136963,EWG,1408,34921.350341796875,IYR,554,34952.56382751465
2017-07-03,100671.43043179659,-949.8011165127391,101621.23154830933,XLV,480,33163.992919921875,EWJ,713,33132.22146987915,IYR,554,35325.0171585083
2017-07-05,100475.23882336763,-949.8011165127391,101425.03993988037,XLV,480,33360.340576171875,EWJ,713,33138.42551422119,IYR,554,34926.273849487305
2017-07-06,99193.83882184175,-949.8011165127391,100143.63993835449,XLV,480,32930.013427734375,EWJ,713,32896.40522766113,IYR,554,34317.221282958984
2017-07-07,99508.86193509249,-949.8011165127391,100458.66305160522,XLV,480,33097.144775390625,EWJ,713,32877.79309463501,IYR,554,34483.72518157959
2017-07-10,99105.1748432651,-949.8011165127391,100054.97595977783,XLV,480,33034.478759765625,EWJ,713,32790.91199493408,IYR,554,34229.585205078125
2017-07-11,99251.5321201816,-949.8011165127391,100201.33323669434,XLV,480,32996.868896484375,EWJ,713,33014.31198883057,IYR,554,34190.152351379395
2017-07-12,100136.15552945284,-949.8011165127391,101085.95664596558,XLV,480,33222.469482421875,EWJ,713,33243.92690658569,IYR,554,34619.56025695801
2017-07-13,100135.08575863985,-949.8011165127391,101084.88687515259,XLV,480,33251.71142578125,EWJ,713,33200.484996795654,IYR,554,34632.69045257568
2017-07-14,100791.90564007906,-949.8011165127391,101741.7067565918,XLV,480,33477.315673828125,EWJ,713,33281.16477203369,IYR,554,34983.22631072998
2017-07-17,100767.53582425264,-949.8011165127391,101717.33694076538,XLV,480,33356.158447265625,EWJ,713,33237.7255821228,IYR,554,35123.45291137695
2017-07-18,100878.72730679659,-949.8011165127391,101828.52842330933,XLV,480,33381.229248046875,EWJ,713,33411.48234176636,IYR,554,35035.816833496094
2017-07-19,101567.23901791719,-949.8011165127391,102517.04013442993,XLV,480,33652.796630859375,EWJ,713,33548.009395599365,IYR,554,35316.23410797119
2017-07-20,101772.55957074312,-949.8011165127391,102722.36068725586,XLV,480,33874.222412109375,EWJ,713,33672.12020111084,IYR,554,35176.018074035645
2017-07-21,101871.5176052585,-949.8011165127391,102821.31872177124,XLV,480,33836.62353515625,EWJ,713,33734.1796836853,IYR,554,35250.51550292969
2017-07-24,101698.6995281711,-949.8011165127391,102648.50064468384,XLV,480,33824.088134765625,EWJ,713,33665.9161567688,IYR,554,35158.496353149414
2017-07-25,101382.28902859834,-949.8011165127391,102332.09014511108,XLV,480,33581.766357421875,EWJ,713,33548.009395599365,IYR,554,35202.314392089844
2017-07-26,101569.61225934175,-949.8011165127391,102519.41337585449,XLV,480,33468.9697265625,EWJ,713,33659.71211242676,IYR,554,35390.731536865234
2017-07-27,101482.19198269991,-949.8011165127391,102431.99309921265,XLV,480,33239.183349609375,EWJ,713,33771.40938949585,IYR,554,35421.40036010742
2017-07-28,101674.09795041231,-949.8011165127391,102623.89906692505,XLV,480,33406.292724609375,EWJ,713,33870.70129776001,IYR,554,35346.905044555664
2017-07-31,101752.18504758028,-949.8011165127391,102701.98616409302,XLV,480,33377.054443359375,EWJ,713,33982.40129470825,IYR,554,35342.53042602539
2017-08-01,101726.44444208768,139.93055468228704,101586.5138874054,XLF,1553,33565.50575828552,EWC,1435,33514.78015899658,XME,1250,34506.22797012329
2017-08-02,101796.90669184354,139.93055468228704,101656.97613716125,XLF,1553,33618.628282547,EWC,1435,33599.07020568848,XME,1250,34439.27764892578
2017-08-03,101052.09435778287,139.93055468228704,100912.16380310059,XLF,1553,33499.083349227905,EWC,1435,33442.519426345825,XME,1250,33970.561027526855
2017-08-04,101389.50700503019,139.93055468228704,101249.5764503479,XLF,1553,33724.89702796936,EWC,1435,33442.519426345825,XME,1250,34082.159996032715
2017-08-07,101545.76051264432,139.93055468228704,101405.82995796204,XLF,1553,33671.765617370605,EWC,1435,33406.39042854309,XME,1250,34327.67391204834
2017-08-08,101293.01692133573,139.93055468228704,101153.08636665344,XLF,1553,33578.787870407104,EWC,1435,33358.22116851807,XME,1250,34216.07732772827
2017-08-09,100956.14171152738,139.93055468228704,100816.2111568451,XLF,1553,33578.787870407104,EWC,1435,33177.58165359497,XME,1250,34059.84163284302
2017-08-10,99677.58835344938,139.93055468228704,99537.65779876709,XLF,1553,32981.06024169922,EWC,1435,32719.958629608154,XME,1250,33836.63892745972
2017-08-11,99336.26355868009,139.93055468228704,99196.3330039978,XLF,1553,32848.23023414612,EWC,1435,32768.133363723755,XME,1250,33579.96940612793
2017-08-14,99795.81483965543,139.93055468228704,99655.88428497314,XLF,1553,33299.84574317932,EWC,1435,32876.51488304138,XME,1250,33479.52365875244
2017-08-15,99490.80264216092,139.93055468228704,99350.87208747864,XLF,1553,33326.401081085205,EWC,1435,32768.133363723755,XME,1250,33256.33764266968
2017-08-16,100546.88050394681,139.93055468228704,100406.94994926453,XLF,1553,33260.00533103943,EWC,1435,33008.98513793945,XME,1250,34137.959480285645
2017-08-17,98909.9188950601,139.93055468228704,98769.98834037781,XLF,1553,32688.84785079956,EWC,1435,32780.17088890076,XME,1250,33300.96960067749
2017-08-18,99028.04896479276,139.93055468228704,98888.11841011047,XLF,1553,32702.121076583862,EWC,1435,32840.388622283936,XME,1250,33345.608711242676
2017-08-21,99318.037608439,139.93055468228704,99178.10705375671,XLF,1553,32609.146291732788,EWC,1435,32888.55514526367,XME,1250,33680.405616760254
2017-08-22,100454.64764147428,139.93055468228704,100314.71708679199,XLF,1553,32967.77516746521,EWC,1435,32996.94487571716,XME,1250,34349.99704360962
2017-08-23,101111.99134188321,139.93055468228704,100972.06078720093,XLF,1553,32861.518270492554,EWC,1435,33213.71338844299,XME,1250,34896.82912826538
2017-08-24,101206.56664209989,139.93055468228704,101066.6360874176,XLF,1553,32861.518270492554,EWC,1435,33285.9631729126,XME,1250,34919.15464401245
2017-08-25,101451.67479067472,139.93055468228704,101311.74423599243,XLF,1553,32954.4900932312,EWC,1435,33382.30716705322,XME,1250,34974.94697570801
2017-08-28,101687.88850718168,139.93055468228704,101547.95795249939,XLF,1553,32741.970375061035,EWC,1435,33261.885385513306,XME,1250,35544.10219192505
2017-08-29,101952.54064112333,139.93055468228704,101812.61008644104,XLF,1553,32635.707553863525,EWC,1435,33298.00343513489,XME,1250,35878.89909744263
2017-08-30,102018.9620678964,139.93055468228704,101879.03151321411,XLF,1553,32768.52571296692,EWC,1435,33153.4983921051,XME,1250,35957.00740814209
2017-08-31,102657.98977404264,139.93055468228704,102518.05921936035,XLF,1553,32808.38389778137,EWC,1435,33562.94394493103,XME,1250,36146.73137664795
2017-09-01,103354.88334951643,166.08914480450767,103188.79420471191,XLU,808,34077.84014892578,EWA,2084,34061.83776855469,GDX,1544,35049.116287231445
2017-09-05,103982.59073171858,166.08914480450767,103816.50158691406,XLU,808,34164.88360595703,EWA,2084,33852.868560791016,GDX,1544,35798.749420166016
2017-09-06,103394.92163381819,166.08914480450767,103228.83248901367,XLU,808,34009.42596435547,EWA,2084,33972.274993896484,GDX,1544,35247.13153076172
2017-09-07,104650.14126882795,166.08914480450767,104484.05212402344,XLU,808,34264.39178466797,EWA,2084,34166.31442260742,GDX,1544,36053.34591674805
2017-09-08,104338.82692251448,166.08914480450767,104172.73777770996,XLU,808,34426.075622558594,EWA,2084,34046.915939331055,GDX,1544,35699.74621582031
2017-09-11,103967.83285055403,166.08914480450767,103801.74370574951,XLU,808,34718.35238647461,EWA,2084,34345.44394683838,GDX,1544,34737.94737243652
2017-09-12,103768.96601400618,166.08914480450767,103602.87686920166,XLU,808,34140.01889038086,EWA,2084,34569.33498382568,GDX,1544,34893.52299499512
2017-09-13,102680.9756117845,166.08914480450767,102514.88646697998,XLU,808,33972.118103027344,EWA,2084,34285.72483062744,GDX,1544,34257.043533325195
2017-09-14,103179.19819174055,166.08914480450767,103013.10904693604,XLU,808,34258.17791748047,EWA,2084,34285.72483062744,GDX,1544,34469.206298828125
2017-09-15,102783.49840841535,166.08914480450767,102617.40926361084,XLU,808,34306.42169189453,EWA,2084,34181.24817657471,GDX,1544,34129.7393951416
2017-09-18,101762.34250173811,166.08914480450767,101596.2533569336,XLU,808,33955.51388549805,EWA,2084,34076.75959777832,GDX,1544,33563.97987365723
2017-09-19,102087.06289968733,166.08914480450767,101920.97375488281,XLU,808,33886.60037231445,EWA,2084,34300.65858459473,GDX,1544,33733.71479797363
2017-09-20,101266.7431822801,166.08914480450767,101100.65403747559,XLU,808,33635.96206665039,EWA,2084,34226.02558898926,GDX,1544,33238.66638183594
2017-09-21,100283.10039816145,166.08914480450767,100117.01125335693,XLU,808,33629.69271850586,EWA,2084,33658.83310699463,GDX,1544,32828.485427856445
2017-09-22,100613.95608816389,166.08914480450767,100447.86694335938,XLU,808,33353.989349365234,EWA,2084,33897.641998291016,GDX,1544,33196.235595703125
2017-09-25,101325.70740041975,166.08914480450767,101159.61825561523,XLU,808,33661.030212402344,EWA,2084,33793.16534423828,GDX,1544,33705.42269897461
2017-09-26,100330.36876211409,166.08914480450767,100164.27961730957,XLU,808,33598.358306884766,EWA,2084,33539.41474914551,GDX,1544,33026.5065612793
2017-09-27,99250.62874136213,166.08914480450767,99084.53959655762,XLU,808,33147.211822509766,EWA,2084,33420.00831604004,GDX,1544,32517.319458007812
2017-09-28,99550.42519674543,166.08914480450767,99384.33605194092,XLU,808,33266.258544921875,EWA,2084,33360.309074401855,GDX,1544,32757.768432617188
2017-09-29,99376.80658254866,166.08914480450767,99210.71743774414,XLU,808,33241.19039916992,EWA,2084,33494.64131164551,GDX,1544,32474.88572692871
2017-10-02,99411.56365548947,157.47512399533298,99254.08853149414,XLE,677,32766.29485321045,EWG,1236,32761.86692047119,XME,1152,33725.9267578125
2017-10-03,99664.46447336057,157.47512399533298,99506.98934936523,XLE,677,32732.788848876953,EWG,1236,32883.397521972656,XME,1152,33890.802978515625
2017-10-04,99599.12412988523,157.47512399533298,99441.64900588989,XLE,677,32708.851192474365,EWG,1236,32893.52291107178,XME,1152,33839.27490234375
2017-10-05,99778.58810006955,157.47512399533298,99621.11297607422,XLE,677,32857.22644042969,EWG,1236,32883.397521972656,XME,1152,33880.489013671875
2017-10-06,99201.99325525144,157.47512399533298,99044.5181312561,XLE,677,32579.6307182312,EWG,1236,32893.52291107178,XME,1152,33571.364501953125
2017-10-09,98919.01703988889,157.47512399533298,98761.54191589355,XLE,677,32646.640144348145,EWG,1236,32873.272132873535,XME,1152,33241.629638671875
2017-10-10,98984.87309610227,157.47512399533298,98827.39797210693,XLE,677,32675.352935791016,EWG,1236,33106.19615936279,XME,1152,33045.848876953125
2017-10-11,99511.46900522092,157.47512399533298,99353.99388122559,XLE,677,32751.92554473877,EWG,1236,33298.61862945557,XME,1152,33303.44970703125
2017-10-12,99485.26900827268,157.47512399533298,99327.79388427734,XLE,677,32632.276000976562,EWG,1236,33258.10528564453,XME,1152,33437.41259765625
2017-10-13,99878.28984796384,157.47512399533298,99720.8147239685,XLE,677,32613.1315574646,EWG,1236,33258.10528564453,XME,1152,33849.577880859375
2017-10-16,99642.19947397092,157.47512399533298,99484.72434997559,XLE,677,32684.934196472168,EWG,1236,33187.21813201904,XME,1152,33612.572021484375
2017-10-17,99569.48946725705,157.47512399533298,99412.01434326172,XLE,677,32704.065727233887,EWG,1236,33136.58411407471,XME,1152,33571.364501953125
2017-10-18,99676.61873971799,157.47512399533298,99519.14361572266,XLE,677,32474.342735290527,EWG,1236,33318.87412261963,XME,1152,33725.9267578125
2017-10-19,99659.94958459714,157.47512399533298,99502.4744606018,XLE,677,32373.816974639893,EWG,1236,33237.85450744629,XME,1152,33890.802978515625
2017-10-20,99797.65724145749,157.47512399533298,99640.18211746216,XLE,677,32436.040935516357,EWG,1236,33045.434394836426,XME,1152,34158.706787109375
2017-10-23,99291.86498605588,157.47512399533298,99134.38986206055,XLE,677,32268.518661499023,EWG,1236,32944.15928649902,XME,1152,33921.7119140625
2017-10-24,99990.82945215085,157.47512399533298,99833.35432815552,XLE,677,32330.74003982544,EWG,1236,33065.68753051758,XME,1152,34436.9267578125
2017-10-25,99395.09757196286,157.47512399533298,99237.62244796753,XLE,677,32105.794765472412,EWG,1236,33055.56449890137,XME,1152,34076.26318359375
2017-10-26,99069.66702234128,157.47512399533298,98912.19189834595,XLE,677,32172.806774139404,EWG,1236,33106.19615936279,XME,1152,33633.18896484375
2017-10-27,98992.2561374841,157.47512399533298,98834.78101348877,XLE,677,32230.234939575195,EWG,1236,33156.83489227295,XME,1152,33447.711181640625
2017-10-30,98858.2938038049,157.47512399533298,98700.81867980957,XLE,677,32397.749465942383,EWG,1236,33308.74401855469,XME,1152,32994.3251953125
2017-10-31,98785.23431741574,157.47512399533298,98627.75919342041,XLE,677,32503.0503616333,EWG,1236,33491.03402709961,XME,1152,32633.6748046875
2017-11-01,99476.12723791173,1115.6761575894634,98360.45108032227,XLK,564,32738.626831054688,EWJ,638,32751.150177001953,XME,1152,32870.674072265625
2017-11-02,99613.04180395177,1115.6761575894634,98497.3656463623,XLK,564,32754.229431152344,EWJ,638,32790.02732849121,XME,1152,32953.10888671875
2017-11-03,99672.56012212804,1115.6761575894634,98556.88396453857,XLK,564,33014.23045349121,EWJ,638,32867.76459503174,XME,1152,32674.888916015625
2017-11-06,100028.3296991544,1115.6761575894634,98912.65354156494,XLK,564,33087.0260925293,EWJ,638,32862.21558380127,XME,1152,32963.411865234375
2017-11-07,100119.43847143224,1115.6761575894634,99003.76231384277,XLK,564,33102.62438964844,EWJ,638,33123.20164489746,XME,1152,32777.936279296875
2017-11-08,100362.63221990636,1115.6761575894634,99246.9560623169,XLK,564,33284.62747192383,EWJ,638,33328.65378570557,XME,1152,32633.6748046875
2017-11-09,99211.82177984288,1115.6761575894634,98096.14562225342,XLK,564,33019.42199707031,EWJ,638,33051.00365447998,XME,1152,32025.719970703125
2017-11-10,98658.36601507237,1115.6761575894634,97542.68985748291,XLK,564,33019.42199707031,EWJ,638,32806.67679595947,XME,1152,31716.591064453125
2017-11-13,98637.54793798497,1115.6761575894634,97521.87178039551,XLK,564,33009.02169799805,EWJ,638,32662.30271911621,XME,1152,31850.54736328125
2017-11-14,97789.85251104405,1115.6761575894634,96674.17635345459,XLK,564,32941.42190551758,EWJ,638,32490.16411590576,XME,1152,31242.59033203125
2017-11-15,97409.73660528233,1115.6761575894634,96294.06044769287,XLK,564,32697.0320892334,EWJ,638,32251.386268615723,XME,1152,31345.64208984375
2017-11-16,98531.95308935216,1115.6761575894634,97416.2769317627,XLK,564,33154.61943054199,EWJ,638,32751.150177001953,XME,1152,31510.50732421875
