date,equity,cash,position_value,AI_US_Large_Cap_position,AI_US_Large_Cap_shares,AI_US_Large_Cap_value,AI_Global_Developed_position,AI_Global_Developed_shares,AI_Global_Developed_value
2011-01-28,104529.3478073549,24733.794260449395,79795.55354690552,XLE,1473,63516.84852218628,EWJ,475,16278.705024719238
2011-01-31,106366.43374104021,24733.794260449395,81632.63948059082,XLE,1473,65339.02185058594,EWJ,475,16293.617630004883
2011-02-01,107510.421263278,25920.57020431804,81589.85105895996,XLE,1428,64373.39826965332,EWJ,492,17216.45278930664
2011-02-02,107628.3152299528,25920.57020431804,81707.74502563477,XLE,1428,64321.446533203125,EWJ,492,17386.29849243164
2011-02-03,107801.90690475749,25920.57020431804,81881.33670043945,XLE,1428,64356.07012939453,EWJ,492,17525.266571044922
2011-02-04,107637.37945419597,25920.57020431804,81716.80924987793,XLE,1428,64191.54267883301,EWJ,492,17525.266571044922
2011-02-07,107994.30039840983,25920.57020431804,82073.7301940918,XLE,1428,64563.90431213379,EWJ,492,17509.825881958008
2011-02-08,107885.90603500651,25920.57020431804,81965.33583068848,XLE,1428,64347.42512512207,EWJ,492,17617.910705566406
2011-02-09,106948.40649277018,25920.57020431804,81027.83628845215,XLE,1428,63533.44921875,EWJ,492,17494.38706970215
2011-02-10,107582.37612777995,25920.57020431804,81661.80592346191,XLE,1428,64182.85954284668,EWJ,492,17478.946380615234
2011-02-11,107589.1827073698,25920.57020431804,81668.61250305176,XLE,1428,64174.22543334961,EWJ,492,17494.38706970215
2011-02-14,109155.05677658366,25920.57020431804,83234.48657226562,XLE,1428,65585.69261169434,EWJ,492,17648.79396057129
2011-02-15,108347.41920334147,25920.57020431804,82426.84899902344,XLE,1428,64901.582427978516,EWJ,492,17525.266571044922
2011-02-16,109460.4416337614,25920.57020431804,83539.87142944336,XLE,1428,65767.54820251465,EWJ,492,17772.32322692871
2011-02-17,110264.26768356608,25920.57020431804,84343.69747924805,XLE,1428,66416.97486877441,EWJ,492,17926.722610473633
2011-02-18,110525.96678024577,25920.57020431804,84605.39657592773,XLE,1428,66694.10527038574,EWJ,492,17911.291305541992
2011-02-22,109382.37965256022,25920.57020431804,83461.80944824219,XLE,1428,66044.62957763672,EWJ,492,17417.17987060547
2011-02-23,110755.4520860319,25920.57020431804,84834.88188171387,XLE,1428,67386.81687927246,EWJ,492,17448.065002441406
2011-02-24,109756.63249069499,25920.57020431804,83836.06228637695,XLE,1428,66434.31935119629,EWJ,492,17401.742935180664
2011-02-25,111044.67838913249,25920.57020431804,85124.10818481445,XLE,1428,67490.75303649902,EWJ,492,17633.35514831543
2011-02-28,111734.08334213542,25920.57020431804,85813.51313781738,XLE,1428,68010.30853271484,EWJ,492,17803.20460510254
2011-03-01,110178.07381969452,26555.15650516509,83622.91731452942,XLE,1412,65989.62156677246,EWG,981,17633.295747756958
2011-03-02,110706.67703205108,26555.15650516509,84151.52052688599,XLE,1412,66366.3861541748,EWG,981,17785.13437271118
2011-03-03,112183.6235728836,26555.15650516509,85628.4670677185,XLE,1412,67505.16342163086,EWG,981,18123.303646087646
2011-03-04,111541.56454044342,26555.15650516509,84986.40803527832,XLE,1412,67077.05073547363,EWG,981,17909.357299804688
2011-03-07,110994.71010356903,26555.15650516509,84439.55359840393,XLE,1412,66606.11654663086,EWG,981,17833.43705177307
2011-03-08,110419.1196704483,26555.15650516509,83863.9631652832,XLE,1412,66058.1305847168,EWG,981,17805.832580566406
2011-03-09,109875.61243587494,26555.15650516509,83320.45593070984,XLE,1412,65604.34115600586,EWG,981,17716.11477470398
2011-03-10,107079.53499370575,26555.15650516509,80524.37848854065,XLE,1412,63215.45071411133,EWG,981,17308.92777442932
2011-03-11,108237.61112361908,26555.15650516509,81682.45461845398,XLE,1412,64311.417251586914,EWG,981,17371.037366867065
2011-03-14,108388.53611904144,26555.15650516509,81833.37961387634,XLE,1412,64662.48355102539,EWG,981,17170.896062850952
2011-03-15,107334.52760654449,26555.15650516509,80779.3711013794,XLE,1412,64174.3938293457,EWG,981,16604.97727203369
2011-03-16,105713.54659801483,26555.15650516509,79158.39009284973,XLE,1412,63146.94169616699,EWG,981,16011.44839668274
2011-03-17,108247.40997081756,26555.15650516509,81692.25346565247,XLE,1412,65073.47302246094,EWG,981,16618.78044319153
2011-03-18,108149.45509868622,26555.15650516509,81594.29859352112,XLE,1412,64768.47619628906,EWG,981,16825.822397232056
2011-03-21,110606.83716350555,26555.15650516509,84051.68065834045,XLE,1412,66735.85223388672,EWG,981,17315.828424453735
2011-03-22,110343.47658115387,26555.15650516509,83788.32007598877,XLE,1412,66589.81205749512,EWG,981,17198.508018493652
2011-03-23,110466.96742015838,26555.15650516509,83911.81091499329,XLE,1412,66761.6205444336,EWG,981,17150.190370559692
2011-03-24,111156.11679416656,26555.15650516509,84600.96028900146,XLE,1412,67002.16966247559,EWG,981,17598.79062652588
2011-03-25,111640.18429332733,26555.15650516509,85085.02778816223,XLE,1412,67603.56130981445,EWG,981,17481.46647834778
2011-03-28,111435.52707820892,26555.15650516509,84880.37057304382,XLE,1412,67440.31173706055,EWG,981,17440.058835983276
2011-03-29,112336.21243053436,26555.15650516509,85781.05592536926,XLE,1412,68265.08619689941,EWG,981,17515.96972846985
2011-03-30,113098.57690006256,26555.15650516509,86543.42039489746,XLE,1412,68737.58781433105,EWG,981,17805.832580566406
2011-03-31,112978.73496585846,26555.15650516509,86423.57846069336,XLE,1412,68514.22116088867,EWG,981,17909.357299804688
2011-04-01,113222.42348516271,27309.501863840083,85912.92162132263,XLE,1393,67795.69734573364,EWC,729,18117.22427558899
2011-04-04,113302.17850339696,27309.501863840083,85992.67663955688,XLE,1393,67838.07548522949,EWC,729,18154.601154327393
2011-04-05,113612.3767589359,27309.501863840083,86302.87489509583,XLE,1393,68041.48524093628,EWC,729,18261.389654159546
2011-04-06,112905.75413358495,27309.501863840083,85596.25226974487,XLE,1393,67329.52186965942,EWC,729,18266.73040008545
2011-04-07,112777.60125959203,27309.501863840083,85468.09939575195,XLE,1393,67329.52186965942,EWC,729,18138.57752609253
2011-04-08,113185.79857671545,27309.501863840083,85876.29671287537,XLE,1393,67566.85007858276,EWC,729,18309.446634292603
2011-04-11,111572.15182149694,27309.501863840083,84262.64995765686,XLE,1393,66236.20306777954,EWC,729,18026.44688987732
2011-04-12,109179.33593786047,27309.501863840083,81869.83407402039,XLE,1393,64185.11705780029,EWC,729,17684.717016220093
2011-04-13,109468.76123845861,27309.501863840083,82159.25937461853,XLE,1393,64447.84558105469,EWC,729,17711.413793563843
2011-04-14,109920.16197240636,27309.501863840083,82610.66010856628,XLE,1393,64888.56760406494,EWC,729,17722.092504501343
2011-04-15,110411.43294179723,27309.501863840083,83101.93107795715,XLE,1393,65422.55341720581,EWC,729,17679.377660751343
2011-04-18,109249.83515012548,27309.501863840083,81940.3332862854,XLE,1393,64447.84558105469,EWC,729,17492.487705230713
2011-04-19,110089.33782613561,27309.501863840083,82779.83596229553,XLE,1393,65100.45830154419,EWC,729,17679.377660751343
2011-04-20,111874.37136495397,27309.501863840083,84564.86950111389,XLE,1393,66634.53100967407,EWC,729,17930.33849143982
2011-04-21,112318.35212362096,27309.501863840083,85008.85025978088,XLE,1393,66939.68018341064,EWC,729,18069.17007637024
2011-04-25,111853.35710370824,27309.501863840083,84543.85523986816,XLE,1393,66592.1634979248,EWC,729,17951.69174194336
2011-04-26,112567.85519635961,27309.501863840083,85258.35333251953,XLE,1393,67253.26247406006,EWC,729,18005.090858459473
2011-04-27,112539.2814124851,27309.501863840083,85229.77954864502,XLE,1393,67219.3493347168,EWC,729,18010.430213928223
2011-04-28,112520.13516843603,27309.501863840083,85210.63330459595,XLE,1393,67210.87902069092,EWC,729,17999.75428390503
2011-04-29,113514.91712415502,27309.501863840083,86205.41526031494,XLE,1393,68211.00311279297,EWC,729,17994.412147521973
2011-05-02,112410.73961405178,27083.783803504903,85326.95581054688,XLE,1394,67352.4321899414,EWA,1230,17974.52362060547
2011-05-03,110446.16960100552,27083.783803504903,83362.38579750061,XLE,1394,65664.59270477295,EWA,1230,17697.79309272766
2011-05-04,108846.55845789333,27083.783803504903,81762.77465438843,XLE,1394,64502.60343170166,EWA,1230,17260.171222686768
2011-05-05,107242.6030764999,27083.783803504903,80158.819272995,XLE,1394,63162.50351715088,EWA,1230,16996.315755844116
2011-05-06,107824.9803119125,27083.783803504903,80741.1965084076,XLE,1394,63442.41065979004,EWA,1230,17298.785848617554
2011-05-09,109135.56580690762,27083.783803504903,82051.78200340271,XLE,1394,64553.49370574951,EWA,1230,17498.2882976532
2011-05-10,109531.02419809719,27083.783803504903,82447.24039459229,XLE,1394,64858.851303100586,EWA,1230,17588.3890914917
2011-05-11,107309.02756838223,27083.783803504903,80225.24376487732,XLE,1394,62984.37692260742,EWA,1230,17240.866842269897
2011-05-12,107112.80597643276,27083.783803504903,80029.02217292786,XLE,1394,62891.12062835693,EWA,1230,17137.901544570923
2011-05-13,106537.14951662441,27083.783803504903,79453.3657131195,XLE,1394,62585.76303100586,EWA,1230,16867.602682113647
2011-05-16,106055.74727777859,27083.783803504903,78971.96347427368,XLE,1394,62110.79245758057,EWA,1230,16861.171016693115
2011-05-17,106190.89201692959,27083.783803504903,79107.10821342468,XLE,1394,62110.79245758057,EWA,1230,16996.315755844116
2011-05-18,107600.63213877102,27083.783803504903,80516.84833526611,XLE,1394,63366.07524871826,EWA,1230,17150.77308654785
2011-05-19,107757.12661318203,27083.783803504903,80673.34280967712,XLE,1394,63374.55696105957,EWA,1230,17298.785848617554
2011-05-20,107513.46404985806,27083.783803504903,80429.68024635315,XLE,1394,63298.216232299805,EWA,1230,17131.464014053345
2011-05-23,105982.5790191116,27083.783803504903,78898.79521560669,XLE,1394,62314.35355377197,EWA,1230,16584.441661834717
2011-05-24,106980.51628832241,27083.783803504903,79896.7324848175,XLE,1394,63196.45163726807,EWA,1230,16700.28084754944
2011-05-25,107991.26527552029,27083.783803504903,80907.48147201538,XLE,1394,64265.12080383301,EWA,1230,16642.360668182373
2011-05-26,108596.73722986599,27083.783803504903,81512.95342636108,XLE,1394,64587.425872802734,EWA,1230,16925.52755355835
2011-05-27,108912.3560100021,27083.783803504903,81828.57220649719,XLE,1394,64748.59436035156,EWA,1230,17079.97784614563
2011-05-31,109681.25983194729,27083.783803504903,82597.47602844238,XLE,1394,65401.654304504395,EWA,1230,17195.82172393799
2011-06-01,107478.2930801191,25893.53674009224,81584.75634002686,XLV,2309,64392.85583114624,EWG,926,17191.900508880615
2011-06-02,107431.34179380318,25893.53674009224,81537.80505371094,XLV,2309,64248.1821975708,EWG,926,17289.622856140137
2011-06-03,106998.93783452889,25893.53674009224,81105.40109443665,XLV,2309,63633.369901657104,EWG,926,17472.03119277954
2011-06-06,106365.11793210884,25893.53674009224,80471.5811920166,XLV,2309,63253.62033081055,EWG,926,17217.960861206055
2011-06-07,106693.64400556465,25893.53674009224,80800.10726547241,XLV,2309,63380.19324493408,EWG,926,17419.91402053833
2011-06-08,106570.55112913033,25893.53674009224,80677.01438903809,XLV,2309,63452.534465789795,EWG,926,17224.47992324829
2011-06-09,107500.1950633802,25893.53674009224,81606.65832328796,XLV,2309,64121.596071243286,EWG,926,17485.062252044678
2011-06-10,105836.22483518501,25893.53674009224,79942.68809509277,XLV,2309,62946.216384887695,EWG,926,16996.471710205078
2011-06-13,106228.31653669258,25893.53674009224,80334.77979660034,XLV,2309,63253.62033081055,EWG,926,17081.159465789795
2011-06-14,107142.14270666023,25893.53674009224,81248.605966568,XLV,2309,63796.11783027649,EWG,926,17452.488136291504
2011-06-15,105694.36256482979,25893.53674009224,79800.82582473755,XLV,2309,62928.133281707764,EWG,926,16872.692543029785
2011-06-16,105776.8131721296,25893.53674009224,79883.27643203735,XLV,2309,63036.64070892334,EWG,926,16846.635723114014
2011-06-17,106202.30803373238,25893.53674009224,80308.77129364014,XLV,2309,63182.0101852417,EWG,926,17126.761108398438
2011-06-20,106890.41489866158,25893.53674009224,80996.87815856934,XLV,2309,63818.00164413452,EWG,926,17178.876514434814
2011-06-21,107746.20795896431,25893.53674009224,81852.67121887207,XLV,2309,64217.776512145996,EWG,926,17634.894706726074
2011-06-22,107193.55444791695,25893.53674009224,81300.0177078247,XLV,2309,63836.155212402344,EWG,926,17463.862495422363
2011-06-23,106913.77861478706,25893.53674009224,81020.24187469482,XLV,2309,63763.48809051514,EWG,926,17256.753784179688
2011-06-24,105854.71834638497,25893.53674009224,79961.18160629272,XLV,2309,63018.42548370361,EWG,926,16942.75612258911
2011-06-27,106362.2244422712,25893.53674009224,80468.68770217896,XLV,2309,63345.55084609985,EWG,926,17123.1368560791
2011-06-28,107493.13600232979,25893.53674009224,81599.59926223755,XLV,2309,64235.94769668579,EWG,926,17363.651565551758
2011-06-29,107907.59959676643,25893.53674009224,82014.0628566742,XLV,2309,64363.132776260376,EWG,926,17650.93008041382
2011-06-30,108421.49967077156,25893.53674009224,82527.96293067932,XLV,2309,64563.03342247009,EWG,926,17964.92950820923
2011-07-01,109120.46551787562,26301.12640464014,82819.33911323547,XLV,2310,65372.71625518799,EWG,891,17446.622858047485
2011-07-05,108816.5339745254,26301.12640464014,82515.40756988525,XLV,2310,65190.92571258545,EWG,891,17324.481857299805
2011-07-06,108901.89615904994,26301.12640464014,82600.76975440979,XLV,2310,65372.71625518799,EWG,891,17228.0534992218
2011-07-07,109039.1060360641,26301.12640464014,82737.97963142395,XLV,2310,65336.35814666748,EWG,891,17401.62148475647
2011-07-08,108471.80939376063,26301.12640464014,82170.68298912048,XLV,2310,65045.48006057739,EWG,891,17125.20292854309
2011-07-11,106790.30868422694,26301.12640464014,80489.18227958679,XLV,2310,64154.67115402222,EWG,891,16334.511125564575
2011-07-12,106629.59532057948,26301.12640464014,80328.46891593933,XLV,2310,64154.67115402222,EWG,891,16173.797761917114
2011-07-13,107218.42578971095,26301.12640464014,80917.2993850708,XLV,2310,64409.22197341919,EWG,891,16508.07741165161
2011-07-14,106987.1918324203,26301.12640464014,80686.06542778015,XLV,2310,64300.12561798096,EWG,891,16385.939809799194
2011-07-15,106788.53276145167,26301.12640464014,80487.40635681152,XLV,2310,63972.898235321045,EWG,891,16514.50812149048
2011-07-18,106065.17143714137,26301.12640464014,79764.04503250122,XLV,2310,63500.24282455444,EWG,891,16263.802207946777
2011-07-19,106866.58153044886,26301.12640464014,80565.45512580872,XLV,2310,64063.80672454834,EWG,891,16501.648401260376
2011-07-20,106738.41120421595,26301.12640464014,80437.2847995758,XLV,2310,63845.640449523926,EWG,891,16591.64435005188
2011-07-21,108068.33830725856,26301.12640464014,81767.21190261841,XLV,2310,64809.14794921875,EWG,891,16958.06395339966
2011-07-22,108017.10776602931,26301.12640464014,81715.98136138916,XLV,2310,64700.06481170654,EWG,891,17015.916549682617
2011-07-25,107402.32824217982,26301.12640464014,81101.20183753967,XLV,2310,64027.430992126465,EWG,891,17073.770845413208
2011-07-26,107028.30052649684,26301.12640464014,80727.17412185669,XLV,2310,63518.40425491333,EWG,891,17208.76986694336
2011-07-27,105405.1215866775,26301.12640464014,79103.99518203735,XLV,2310,62409.49516296387,EWG,891,16694.500019073486
2011-07-28,105119.1675556869,26301.12640464014,78818.04115104675,XLV,2310,62354.96681213379,EWG,891,16463.074338912964
2011-07-29,104862.63656508632,26301.12640464014,78561.51016044617,XLV,2310,62027.72180557251,EWG,891,16533.788354873657
2011-08-01,103099.60862883847,24841.163789360926,78258.44483947754,VNQ,1808,61766.5283203125,EWJ,491,16491.91651916504
2011-08-02,100987.12053069394,24841.163789360926,76145.95674133301,VNQ,1808,59793.932067871094,EWJ,491,16352.024673461914
2011-08-03,100525.03895339291,24841.163789360926,75683.87516403198,VNQ,1808,59300.76403808594,EWJ,491,16383.111125946045
2011-08-04,96633.02370986264,24841.163789360926,71791.85992050171,VNQ,1808,56403.552734375,EWJ,491,15388.307186126709
2011-08-05,95365.41551932614,24841.163789360926,70524.25172996521,VNQ,1808,54996.046142578125,EWJ,491,15528.205587387085
2011-08-08,89841.9648872308,24841.163789360926,65000.80109786987,VNQ,1808,50218.69940185547,EWJ,491,14782.101696014404
2011-08-09,95175.4650207452,24841.163789360926,70334.30123138428,VNQ,1808,54790.554290771484,EWJ,491,15543.746940612793
2011-08-10,93196.7707553796,24841.163789360926,68355.60696601868,VNQ,1808,53526.87371826172,EWJ,491,14828.733247756958
2011-08-11,96530.28985366147,24841.163789360926,71689.12606430054,VNQ,1808,56300.81887817383,EWJ,491,15388.307186126709
2011-08-12,96380.1321617059,24841.163789360926,71538.96837234497,VNQ,1808,56290.54928588867,EWJ,491,15248.419086456299
2011-08-15,98621.41889533322,24841.163789360926,73780.25510597229,VNQ,1808,58345.31262207031,EWJ,491,15434.942483901978
2011-08-16,98322.41134032528,24841.163789360926,73481.24755096436,VNQ,1808,58170.65368652344,EWJ,491,15310.593864440918
2011-08-17,98502.35080680173,24841.163789360926,73661.1870174408,VNQ,1808,58335.04992675781,EWJ,491,15326.137090682983
2011-08-18,95374.54950866025,24841.163789360926,70533.38571929932,VNQ,1808,55735.73611450195,EWJ,491,14797.649604797363
2011-08-19,94166.18900450986,24841.163789360926,69325.02521514893,VNQ,1808,54667.26745605469,EWJ,491,14657.757759094238
2011-08-22,94258.9134040765,24841.163789360926,69417.74961471558,VNQ,1808,54728.90914916992,EWJ,491,14688.840465545654
2011-08-23,95884.56948622983,24841.163789360926,71043.4056968689,VNQ,1808,56074.77404785156,EWJ,491,14968.631649017334
2011-08-24,96453.33258971493,24841.163789360926,71612.168800354,VNQ,1808,56814.51919555664,EWJ,491,14797.649604797363
2011-08-25,95193.0424629144,24841.163789360926,70351.87867355347,VNQ,1808,55756.29943847656,EWJ,491,14595.579235076904
2011-08-26,96181.99221953671,24841.163789360926,71340.82843017578,VNQ,1808,56434.37530517578,EWJ,491,14906.453125
2011-08-29,98315.5538211755,24841.163789360926,73474.39003181458,VNQ,1808,58365.86560058594,EWJ,491,15108.524431228638
2011-08-30,98417.74207648556,24841.163789360926,73576.57828712463,VNQ,1808,58530.23425292969,EWJ,491,15046.344034194946
2011-08-31,99339.50100096982,24841.163789360926,74498.33721160889,VNQ,1808,59187.74334716797,EWJ,491,15310.593864440918
2011-09-01,98124.94128663914,23648.974558428694,74475.96672821045,XLU,2830,58780.008125305176,EWJ,508,15695.958602905273
2011-09-02,97204.24123628513,23648.974558428694,73555.26667785645,XLU,2830,58116.61891937256,EWJ,508,15438.647758483887
2011-09-06,96587.19885118381,23648.974558428694,72938.22429275513,XLU,2830,57837.29913711548,EWJ,508,15100.925155639648
2011-09-07,97522.60422380344,23648.974558428694,73873.62966537476,XLU,2830,58483.2318687439,EWJ,508,15390.39779663086
2011-09-08,97294.69807298557,23648.974558428694,73645.72351455688,XLU,2830,58448.308124542236,EWJ,508,15197.415390014648
2011-09-09,95753.77134569065,23648.974558428694,72104.79678726196,XLU,2830,57261.181507110596,EWJ,508,14843.615280151367
2011-09-12,96369.87565477268,23648.974558428694,72720.901096344,XLU,2830,57732.54949569702,EWJ,508,14988.351600646973
2011-09-13,97011.25301607029,23648.974558428694,73362.2784576416,XLU,2830,58116.61891937256,EWJ,508,15245.659538269043
2011-09-14,97477.11662538425,23648.974558428694,73828.14206695557,XLU,2830,58518.150215148926,EWJ,508,15309.99185180664
2011-09-15,98387.23372133152,23648.974558428694,74738.25916290283,XLU,2830,59251.36531829834,EWJ,508,15486.893844604492
2011-09-16,99223.5081659116,23648.974558428694,75574.53360748291,XLU,2830,59926.82399749756,EWJ,508,15647.709609985352
2011-09-19,98663.27663667576,23648.974558428694,75014.30207824707,XLU,2830,59591.73957824707,EWJ,508,15422.5625
2011-09-20,99511.35453660862,23648.974558428694,75862.37997817993,XLU,2830,60455.8998298645,EWJ,508,15406.48014831543
2011-09-21,98207.3230272092,23648.974558428694,74558.34846878052,XLU,2830,59344.84975814819,EWJ,508,15213.498710632324
2011-09-22,96960.83587892429,23648.974558428694,73311.8613204956,XLU,2830,58339.5911026001,EWJ,508,14972.270217895508
2011-09-23,97591.06063325779,23648.974558428694,73942.0860748291,XLU,2830,58921.570739746094,EWJ,508,15020.515335083008
2011-09-26,98147.63168580906,23648.974558428694,74498.65712738037,XLU,2830,59397.73197174072,EWJ,508,15100.925155639648
2011-09-27,98600.4788575925,23648.974558428694,74951.50429916382,XLU,2830,59609.352588653564,EWJ,508,15342.151710510254
2011-09-28,98000.86461885349,23648.974558428694,74351.8900604248,XLU,2830,59009.73834991455,EWJ,508,15342.151710510254
2011-09-29,99226.61806352512,23648.974558428694,75577.64350509644,XLU,2830,59962.098598480225,EWJ,508,15615.544906616211
2011-09-30,98154.392233447,23648.974558428694,74505.41767501831,XLU,2830,59291.918964385986,EWJ,508,15213.498710632324
2011-10-03,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-04,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-05,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-06,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-07,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-10,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-11,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-12,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-13,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-14,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-17,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-18,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-19,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-20,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-21,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-24,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-25,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-26,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-27,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-28,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-10-31,96393.01846708768,96393.01846708768,0.0,,0,0.0,,0,0.0
2011-11-01,96283.39842444984,23203.369999233175,73080.02842521667,XLU,2713,57685.95628929138,EWJ,524,15394.072135925293
2011-11-02,97347.58952933876,23203.369999233175,74144.21953010559,XLU,2713,58700.381746292114,EWJ,524,15443.837783813477
2011-11-03,98173.78689986793,23203.369999233175,74970.41690063477,XLU,2713,59410.4609375,EWJ,524,15559.955963134766
2011-11-04,97870.09046966163,23203.369999233175,74666.72047042847,XLU,2713,59139.941272735596,EWJ,524,15526.779197692871
2011-11-07,98324.05568725197,23203.369999233175,75120.6856880188,XLU,2713,59461.203426361084,EWJ,524,15659.482261657715
2011-11-08,98646.56041366188,23203.369999233175,75443.19041442871,XLU,2713,59850.05668640137,EWJ,524,15593.133728027344
2011-11-09,97062.73262054054,23203.369999233175,73859.36262130737,XLU,2713,58548.231899261475,EWJ,524,15311.130722045898
2011-11-10,97434.9743006858,23203.369999233175,74231.60430145264,XLU,2713,58937.064460754395,EWJ,524,15294.539840698242
2011-11-11,98446.22502357094,23203.369999233175,75242.85502433777,XLU,2713,59782.42935752869,EWJ,524,15460.425666809082
2011-11-14,97669.78195220558,23203.369999233175,74466.41195297241,XLU,2713,59072.33981704712,EWJ,524,15394.072135925293
2011-11-15,97771.22035819618,23203.369999233175,74567.85035896301,XLU,2713,59173.77822303772,EWJ,524,15394.072135925293
2011-11-16,96779.14133674232,23203.369999233175,73575.77133750916,XLU,2713,58463.704206466675,EWJ,524,15112.06713104248
2011-11-17,96491.38395339577,23203.369999233175,73288.0139541626,XLU,2713,58159.35794067383,EWJ,524,15128.65601348877
2011-11-18,96963.50145751564,23203.369999233175,73760.13145828247,XLU,2713,58565.12191390991,EWJ,524,15195.009544372559
2011-11-21,95937.91984206764,23203.369999233175,72734.54984283447,XLU,2713,57838.13718414307,EWJ,524,14896.412658691406
2011-11-22,95343.96365005104,23203.369999233175,72140.59365081787,XLU,2713,57128.05281829834,EWJ,524,15012.540832519531
2011-11-23,94099.5474761161,23203.369999233175,70896.17747688293,XLU,2713,56231.99717903137,EWJ,524,14664.180297851562
2011-11-25,94386.94680625526,23203.369999233175,71183.5768070221,XLU,2713,56519.39650917053,EWJ,524,14664.180297851562
2011-11-28,95511.74523765175,23203.369999233175,72308.37523841858,XLU,2713,57229.48087501526,EWJ,524,15078.89436340332
2011-11-29,96203.67214233009,23203.369999233175,73000.30214309692,XLU,2713,57855.05824661255,EWJ,524,15145.243896484375
2011-11-30,98375.08760482399,23203.369999233175,75171.71760559082,XLU,2713,59528.81523132324,EWJ,524,15642.902374267578
2011-12-01,97766.88252070134,23566.741262461597,74200.14125823975,XLE,1355,58549.1921043396,EWU,837,15650.949153900146
2011-12-02,97707.43404772466,23566.741262461597,74140.69278526306,XLE,1355,58499.34309005737,EWU,837,15641.349695205688
2011-12-05,98583.69713595098,23566.741262461597,75016.95587348938,XLE,1355,59222.065925598145,EWU,837,15794.889947891235
2011-12-06,98584.98019030278,23566.741262461597,75018.23892784119,XLE,1355,59213.75431060791,EWU,837,15804.484617233276
2011-12-07,98154.44343760198,23566.741262461597,74587.70217514038,XLE,1355,58648.87462615967,EWU,837,15938.827548980713
2011-12-08,96095.71426966375,23566.741262461597,72528.97300720215,XLE,1355,57012.36518859863,EWU,837,15516.607818603516
2011-12-09,97698.69971087163,23566.741262461597,74131.95844841003,XLE,1355,58308.284492492676,EWU,837,15823.673955917358
2011-12-12,95962.07135775273,23566.741262461597,72395.33009529114,XLE,1355,56945.89294433594,EWU,837,15449.4371509552
2011-12-13,95315.25512316411,23566.741262461597,71748.51386070251,XLE,1355,56414.22870635986,EWU,837,15334.285154342651
2011-12-14,93527.07235911077,23566.741262461597,69960.33109664917,XLE,1355,54827.557945251465,EWU,837,15132.773151397705
2011-12-15,93409.62356951421,23566.741262461597,69842.88230705261,XLE,1355,54594.961948394775,EWU,837,15247.920358657837
2011-12-16,93885.51389506047,23566.741262461597,70318.77263259888,XLE,1355,55176.40800476074,EWU,837,15142.364627838135
2011-12-19,92802.64800837224,23566.741262461597,69235.90674591064,XLE,1355,54208.69411468506,EWU,837,15027.212631225586
2011-12-20,95488.82540705388,23566.741262461597,71922.08414459229,XLE,1355,56436.13456726074,EWU,837,15485.949577331543
2011-12-21,96065.79179766362,23566.741262461597,72499.05053520203,XLE,1355,57061.800689697266,EWU,837,15437.24984550476
2011-12-22,96918.22168162053,23566.741262461597,73351.48041915894,XLE,1355,57729.174785614014,EWU,837,15622.305633544922
2011-12-23,97368.80496027654,23566.741262461597,73802.06369781494,XLE,1355,58062.885093688965,EWU,837,15739.178604125977
2011-12-27,97509.22198870366,23566.741262461597,73942.48072624207,XLE,1355,58213.042068481445,EWU,837,15729.43865776062
2011-12-28,96117.24131396001,23566.741262461597,72550.50005149841,XLE,1355,57103.50866317749,EWU,837,15446.991388320923
2011-12-29,96953.0395336408,23566.741262461597,73386.2982711792,XLE,1355,57695.81460952759,EWU,837,15690.483661651611
2011-12-30,96976.69625284856,23566.741262461597,73409.95499038696,XLE,1355,57670.776386260986,EWU,837,15739.178604125977
2012-01-03,98820.21885299866,23810.022682191775,75010.19617080688,VNQ,1745,59210.13376235962,EWU,816,15800.062408447266
2012-01-04,97779.45430374329,23810.022682191775,73969.43162155151,VNQ,1745,58197.85749435425,EWU,816,15771.574127197266
