date,action,bucket,symbol,shares,price,value,cost,cash_after
2019-06-03,BUY,AI_Real_Assets,VNQ,264,68.09680938720703,17977.557678222656,26.966336517333986,346.73454401735216
2019-07-01,SELL,AI_US_Sectors_Basic,XLK,272,74.932861328125,20381.73828125,30.572607421875002,20697.900217845476
2019-07-01,BUY,AI_US_Sectors_Basic,XLP,388,49.52416229248047,19215.374969482422,28.82306245422363,1453.7021859088309
2019-07-01,SELL,AI_Global_Developed,EWG,789,24.296754837036133,19170.13956642151,28.75520934963226,20595.08654298071
2019-07-01,BUY,AI_Global_Developed,EWA,1076,17.837688446044922,19193.352767944336,28.790029151916507,1372.943745884455
2019-07-01,SELL,AI_Emerging_Markets,EWT,786,24.182973861694336,19007.817455291748,28.511726182937622,20352.249474993267
2019-07-01,BUY,AI_Emerging_Markets,EWZ,649,29.55674934387207,19182.330324172974,28.77349548625946,1141.1456553340322
2019-07-01,SELL,AI_Real_Assets,VNQ,264,68.95692443847656,18204.628051757812,27.30694207763672,19318.466765014207
2019-07-01,BUY,AI_Real_Assets,GDX,840,22.818761825561523,19167.75993347168,28.75163990020752,121.95519164231882
2019-08-01,SELL,AI_US_Sectors_Basic,XLP,388,50.20235061645508,19478.51203918457,29.21776805877686,19571.24946276811
2019-08-01,BUY,AI_US_Sectors_Basic,XLK,261,75.9536361694336,19823.899040222168,29.735848560333253,-282.38542601438894
2019-09-03,SELL,AI_Global_Developed,EWA,1076,17.100399017333984,18400.029342651367,27.600044013977055,18090.043872623002
2019-09-03,BUY,AI_Global_Developed,EWC,796,24.59979820251465,19581.43936920166,29.37215905380249,-1520.7676556324586
2019-10-01,SELL,AI_US_Sectors_Basic,XLK,261,75.640380859375,19742.139404296875,29.61320910644531,18191.75853955797
2019-10-01,BUY,AI_US_Sectors_Basic,XLU,360,53.52680206298828,19269.64874267578,28.90447311401367,-1106.7946762318243
2019-10-01,SELL,AI_Global_Developed,EWC,796,25.07439613342285,19959.21932220459,29.938828983306884,18822.485816989458
2019-10-01,BUY,AI_Global_Developed,EWJ,380,50.72067642211914,19273.857040405273,28.910785560607913,-480.28200897642455
2019-10-01,SELL,AI_Emerging_Markets,EWZ,649,28.074867248535156,18220.588844299316,27.33088326644898,17712.975952056444
2019-10-01,BUY,AI_Emerging_Markets,EWT,777,24.774625778198242,19249.884229660034,28.87482634449005,-1565.7831039480807
2019-11-01,SELL,AI_Real_Assets,GDX,840,26.00299072265625,21842.51220703125,32.76376831054688,20243.965334772623
2019-11-01,BUY,AI_Real_Assets,VNQ,267,75.01545715332031,20029.127059936523,30.043690589904784,184.79458424619588
2019-12-02,SELL,AI_US_Sectors_Basic,XLU,360,51.910804748535156,18687.889709472656,28.031834564208985,18844.652459154644
2019-12-02,BUY,AI_US_Sectors_Basic,XLK,240,82.39093017578125,19773.8232421875,29.66073486328125,-958.8315178961384
2019-12-02,SELL,AI_Global_Developed,EWJ,380,53.252662658691406,20236.011810302734,30.354017715454102,19246.826274691142
2019-12-02,BUY,AI_Global_Developed,EWA,1097,18.020029067993164,19767.9718875885,29.651957831382752,-550.7975707287405
2019-12-02,SELL,AI_Emerging_Markets,EWT,777,26.7876033782959,20813.967824935913,31.220951737403873,20231.94930246977
2019-12-02,BUY,AI_Emerging_Markets,EWZ,681,29.011146545410156,19756.590797424316,29.634886196136474,445.72361884931524
